invesment_id,time_id,date_id,target,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139
sh.600009,21,2022-03-03,-0.0091,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09,57.77,59.08,56.6,57.4,27402218.0,2.51,-0.67,55.41,58.0,55.27,57.79,26782543.0,2.45,3.75,54.66,56.28,53.92,55.7,25733410.0,2.35,2.84,52.52,54.25,52.5,54.16,23800042.0,2.18,3.75,51.3,52.89,50.61,52.2,19848523.0,1.82,3.39,49.36,51.5,49.02,50.49,14195401.0,1.3,1.43
sh.600009,22,2022-03-04,-0.072,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09,57.77,59.08,56.6,57.4,27402218.0,2.51,-0.67,55.41,58.0,55.27,57.79,26782543.0,2.45,3.75,54.66,56.28,53.92,55.7,25733410.0,2.35,2.84,52.52,54.25,52.5,54.16,23800042.0,2.18,3.75,51.3,52.89,50.61,52.2,19848523.0,1.82,3.39
sh.600009,23,2022-03-07,0.0092,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09,57.77,59.08,56.6,57.4,27402218.0,2.51,-0.67,55.41,58.0,55.27,57.79,26782543.0,2.45,3.75,54.66,56.28,53.92,55.7,25733410.0,2.35,2.84,52.52,54.25,52.5,54.16,23800042.0,2.18,3.75
sh.600009,24,2022-03-08,0.0265,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09,57.77,59.08,56.6,57.4,27402218.0,2.51,-0.67,55.41,58.0,55.27,57.79,26782543.0,2.45,3.75,54.66,56.28,53.92,55.7,25733410.0,2.35,2.84
sh.600009,25,2022-03-09,0.0088,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09,57.77,59.08,56.6,57.4,27402218.0,2.51,-0.67,55.41,58.0,55.27,57.79,26782543.0,2.45,3.75
sh.600009,26,2022-03-10,0.0154,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09,57.77,59.08,56.6,57.4,27402218.0,2.51,-0.67
sh.600009,27,2022-03-11,0.0246,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22,57.99,58.8,56.41,57.45,15345755.0,1.4,0.09
sh.600009,28,2022-03-14,0.1051,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94,57.0,57.01,55.13,55.6,19927372.0,1.82,-3.22
sh.600009,29,2022-03-15,0.1211,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64,55.72,57.1,55.0,56.12,13427541.0,1.23,0.94
sh.600009,30,2022-03-16,0.0317,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04,55.94,55.94,54.7,55.2,15329463.0,1.4,-1.64
sh.600009,31,2022-03-17,0.0269,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35,54.9,57.12,54.7,56.88,15364896.0,1.41,3.04
sh.600009,32,2022-03-18,0.008,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08,56.1,56.8,55.5,56.68,9080805.0,0.83,-0.35
sh.600009,33,2022-03-21,0.0153,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16,55.95,56.24,55.01,55.5,11664691.0,1.07,-2.08
sh.600009,34,2022-03-22,-0.007,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78,55.3,55.9,53.85,54.3,18474211.0,1.69,-2.16
sh.600009,35,2022-03-23,-0.0133,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36,54.01,54.2,51.95,52.79,20160556.0,1.84,-2.78
sh.600009,36,2022-03-24,-0.0354,51.2,51.67,50.12,50.52,7365460.0,0.67,-1.52,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19,53.48,53.85,52.43,52.98,10607210.0,0.97,0.36
sh.600009,37,2022-03-25,0.0694,50.8,50.85,48.58,48.71,13202196.0,1.21,-3.58,51.2,51.67,50.12,50.52,7365460.0,0.67,-1.52,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46,52.6,52.6,51.62,52.35,11653101.0,1.07,-1.19
sh.600009,38,2022-03-28,0.0423,47.25,48.92,47.21,48.56,13057002.0,1.19,-0.31,50.8,50.85,48.58,48.71,13202196.0,1.21,-3.58,51.2,51.67,50.12,50.52,7365460.0,0.67,-1.52,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26,52.35,54.39,52.2,54.16,13803326.0,1.26,3.46
sh.600009,39,2022-03-29,0.024,48.48,49.99,48.21,49.0,8323631.0,0.76,0.91,47.25,48.92,47.21,48.56,13057002.0,1.19,-0.31,50.8,50.85,48.58,48.71,13202196.0,1.21,-3.58,51.2,51.67,50.12,50.52,7365460.0,0.67,-1.52,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59,53.67,54.58,52.91,54.02,11625031.0,1.06,-0.26
sh.600009,40,2022-03-30,0.0189,49.5,50.72,48.6,50.53,10059352.0,0.92,3.12,48.48,49.99,48.21,49.0,8323631.0,0.76,0.91,47.25,48.92,47.21,48.56,13057002.0,1.19,-0.31,50.8,50.85,48.58,48.71,13202196.0,1.21,-3.58,51.2,51.67,50.12,50.52,7365460.0,0.67,-1.52,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86,54.75,56.88,54.21,56.5,24631241.0,2.25,4.59
sh.600009,41,2022-03-31,0.046,50.2,50.8,48.75,49.2,10034651.0,0.92,-2.63,49.5,50.72,48.6,50.53,10059352.0,0.92,3.12,48.48,49.99,48.21,49.0,8323631.0,0.76,0.91,47.25,48.92,47.21,48.56,13057002.0,1.19,-0.31,50.8,50.85,48.58,48.71,13202196.0,1.21,-3.58,51.2,51.67,50.12,50.52,7365460.0,0.67,-1.52,51.66,51.97,50.3,51.3,12604788.0,1.15,-0.87,50.97,52.5,50.94,51.75,13264220.0,1.21,-1.62,52.18,52.71,51.73,52.6,12407123.0,1.13,-0.17,51.31,53.08,51.25,52.69,20679082.0,1.89,1.88,51.07,52.65,49.87,51.72,26369638.0,2.41,3.65,47.0,50.15,47.0,49.9,26913081.0,2.46,9.14,46.8,47.92,45.51,45.72,19764081.0,1.81,-2.76,48.7,49.55,47.01,47.02,28222292.0,2.58,-8.31,50.5,52.3,48.98,51.28,20407757.0,1.87,-0.35,51.01,52.18,50.69,51.46,13184762.0,1.21,2.08,50.13,50.94,47.77,50.41,17291427.0,1.58,0.86,50.99,52.75,49.95,49.98,19249464.0,1.76,-2.04,54.98,54.98,50.57,51.02,25409046.0,2.32,-7.99,55.96,56.29,55.11,55.45,12121229.0,1.11,-1.86
